Number of frames: 3500																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
1143	18.6127658	-65.7425242	-22.43105499	225.2449188	93.19561005	493.9980774	9.511102452	12.60266122	6.00091157	376.2365112	77.98901367	295.4676209	-15.79378793	30.83417184	14.15832816	419.0518799	108.7619324	56.07442474	-10.42452158	-4.819775922	-5.143258804	201.6633453	57.23791885	1006.055481	5.628021661	-20.7002953	-23.26981588	442.9533386	35.1055336	1084.438721	-2.093093328	2.278094765	-2.490098501	-97.14080048	315.4496155	647.1052246	0.484530151	25.8732586	-1.478129563	-60.71696091	301.9275513	1017.080261
1144	18.56904064	-65.75014669	-22.40495342	225.2436523	93.19763947	494.0004578	9.514193113	12.60399396	5.972326802	376.2251892	78.00669098	295.4668274	-15.79718424	30.83461239	14.10762169	419.04953	108.7614746	56.07306671	-10.41078436	-4.813597589	-5.170827155	201.7089996	57.27058792	1006.063904	5.635689403	-20.68854737	-23.30788565	443.0093384	35.12555695	1084.411621	-2.08086174	2.291673608	-2.493131745	-97.13880158	315.4537964	647.1225586	0.465860043	25.86587175	-1.483944188	-60.65828323	301.9592285	1017.102234
1145	18.49931465	-65.7605354	-22.3680926	225.2413635	93.19963074	494.0032043	9.546699691	12.6055077	5.962391865	376.2166748	78.00498962	295.4778442	-15.83013307	30.81139999	14.10710345	419.0485229	108.7579346	56.07691956	-10.38943831	-4.804399458	-5.247236481	201.7509155	57.29715347	1006.086792	5.616386007	-20.68512374	-23.32163311	443.0602722	35.14830399	1084.388672	-2.097878089	2.280985216	-2.496691768	-97.13270569	315.4601135	647.1323242	0.465813085	25.88561612	-1.491219087	-60.61896515	301.9879456	1017.11853
1146	18.60613027	-65.74694333	-22.4593832	225.23703	93.19997406	494.0124512	9.558960734	12.60450537	5.996674719	376.2086487	78.0045929	295.491272	-15.8109078	30.82772072	14.13475718	419.0513611	108.7593918	56.07931519	-10.39995339	-4.800366659	-5.309467188	201.7894287	57.31203079	1006.115967	5.624375621	-20.6770829	-23.35122149	443.1118774	35.15217972	1084.364868	-2.088977713	2.300529375	-2.500260115	-97.12685394	315.4717712	647.138916	0.48216952	25.88108258	-1.492676158	-60.5742836	302.0118103	1017.11969
1147	18.57556688	-65.75604114	-22.42594259	225.2314301	93.21219635	494.0243835	9.531790241	12.60125933	5.978440248	376.20224	78.01628113	295.5038757	-15.80240763	30.83937303	14.1691412	419.0549927	108.762825	56.08099747	-10.40442546	-4.783972924	-5.323652637	201.8256531	57.31882095	1006.143677	5.632316997	-20.6675804	-23.37030845	443.1599426	35.15059662	1084.341553	-2.086847547	2.305544442	-2.505081588	-97.12975311	315.4866943	647.1400757	0.480166461	25.90954739	-1.495963613	-60.53722763	302.0340576	1017.119202
1148	18.56132423	-65.76042612	-22.41528238	225.2297363	93.22483063	494.0369568	9.519669217	12.60234874	5.955618878	376.1989136	78.02978516	295.5083313	-15.79610848	30.85538299	14.16210013	419.0562134	108.7717133	56.07886505	-10.39723497	-4.777965773	-5.363134546	201.8627472	57.32138825	1006.153992	5.648561321	-20.65388929	-23.40432792	443.2037964	35.14477539	1084.315674	-2.075448389	2.31579314	-2.503226338	-97.13414764	315.5034485	647.1378174	0.469925659	25.90645502	-1.502062225	-60.498806	302.0557251	1017.113647
1149	18.60445346	-65.75196352	-22.47041566	225.2323608	93.23287201	494.048584	9.521294802	12.60492714	5.950738281	376.195343	78.0395813	295.5075378	-15.80686432	30.84305108	14.13018095	419.0586853	108.7646713	56.07676697	-10.41837185	-4.783612631	-5.406329943	201.8991241	57.3299675	1006.141296	5.644073033	-20.64906034	-23.39696497	443.2450562	35.13692856	1084.277588	-2.079944361	2.310039133	-2.509771153	-97.13288879	315.5215454	647.1346436	0.464356707	25.91930944	-1.510484169	-60.45873642	302.072998	1017.111267
1150	18.59277725	-65.75072042	-22.44176643	225.2360535	93.25191498	494.0517883	9.523471071	12.60394274	5.967456023	376.1917114	78.04223633	295.506073	-15.82955763	30.82359529	14.09934948	419.0596313	108.7654343	56.07595444	-10.42167766	-4.7803192	-5.407244761	201.9313507	57.33402252	1006.113831	5.669599584	-20.63938196	-23.41026848	443.2811584	35.11661911	1084.234741	-2.061989501	2.333978733	-2.510512656	-97.13209534	315.5391846	647.1317749	0.489788863	25.93660518	-1.507375045	-60.42256546	302.0905151	1017.109558
1151	18.58021995	-65.75328857	-22.42050576	225.2406006	93.26398468	494.0555115	9.520492255	12.59895841	5.98127563	376.188324	78.04356384	295.5057983	-15.84524487	30.80955925	14.06158707	419.0605469	108.7743835	56.0725174	-10.41774262	-4.778389244	-5.398692511	201.9551849	57.34732819	1006.074097	5.677240858	-20.6355656	-23.40764568	443.3110657	35.10762405	1084.183716	-2.07744942	2.324519774	-2.516279256	-97.12358093	315.5536499	647.1289063	0.476470741	25.95244439	-1.509183338	-60.38654709	302.1101074	1017.110657
1152	18.67381574	-65.73658193	-22.51738858	225.2498169	93.2610321	494.0625916	9.475255912	12.59423277	5.945191741	376.1885376	78.04462433	295.5089722	-15.81986388	30.83921935	14.08734798	419.063324	108.7777634	56.06986618	-10.43145166	-4.777786053	-5.400921287	201.9761047	57.35179901	1006.031616	5.664370648	-20.63199853	-23.38501214	443.3388672	35.08834076	1084.12207	-2.078261359	2.326559013	-2.520393805	-97.12064362	315.5672607	647.1316528	0.487987828	25.94532221	-1.507489451	-60.364048	302.1276855	1017.112671
1153	18.73933433	-65.7207154	-22.58561705	225.2579041	93.27075195	494.068634	9.479040691	12.59609485	5.952897048	376.190979	78.04821014	295.5153809	-15.81395406	30.84745656	14.10399571	419.0681763	108.7833557	56.06733322	-10.42542829	-4.770124289	-5.392298173	201.9923248	57.37188721	1005.98175	5.643963323	-20.62496514	-23.377265	443.3660278	35.08814621	1084.046631	-2.073248	2.330447525	-2.518768433	-97.11149597	315.5798645	647.1322021	0.495022602	25.94698024	-1.505728756	-60.34224701	302.1416626	1017.115601
1154	18.7465453	-65.71940401	-22.60061102	225.2646027	93.27282715	494.0847473	9.512317372	12.59977034	5.964971969	376.1924744	78.06057739	295.5229187	-15.84092989	30.82702405	14.09152976	419.0735168	108.7675552	56.07506561	-10.43103929	-4.758798127	-5.375411384	202.0105133	57.3832283	1005.924988	5.638886785	-20.61458667	-23.37243093	443.3952942	35.09626389	1083.96814	-2.084408743	2.333917047	-2.525280592	-97.10700226	315.5911865	647.1361084	0.48993838	25.96200324	-1.508378336	-60.322258	302.150116	1017.115723
1155	18.69846589	-65.72783929	-22.54142914	225.2672882	93.29502106	494.0953674	9.513523754	12.59976949	5.943727519	376.1929932	78.07327271	295.5276184	-15.84558979	30.83444846	14.10366445	419.0739441	108.7622604	56.08059692	-10.4438826	-4.747378478	-5.33972578	202.0314636	57.39790344	1005.874939	5.65027954	-20.59663181	-23.35348399	443.4279175	35.1119957	1083.884888	-2.102338416	2.344305979	-2.526444072	-97.10540009	315.6020203	647.1363525	0.480790036	25.9563137	-1.514847806	-60.30541229	302.1530151	1017.119019
1156	18.73982781	-65.71723884	-22.56229024	225.2711182	93.31249237	494.1045837	9.513523754	12.59949031	5.958927678	376.1928101	78.08533478	295.5265198	-15.81638902	30.85796822	14.12924521	419.0687256	108.7724762	56.07706451	-10.42837893	-4.728341033	-5.331460824	202.0561066	57.39875412	1005.837524	5.622368826	-20.59397487	-23.34368779	443.4630737	35.12448883	1083.800659	-2.110059732	2.337005574	-2.527410757	-97.10733795	315.6081848	647.1297607	0.505894503	25.96438186	-1.510555992	-60.29580689	302.1498413	1017.119446
1157	18.78485242	-65.70560019	-22.60458107	225.2748566	93.31993866	494.1113586	9.500481508	12.60141386	5.958398339	376.1910095	78.09851837	295.5256653	-15.81519545	30.85625384	14.11864732	419.0663757	108.775383	56.07540512	-10.44033859	-4.718117521	-5.331482595	202.0820618	57.41292191	1005.807861	5.633308655	-20.57982955	-23.35772895	443.502533	35.13255692	1083.714111	-2.108522512	2.332715788	-2.528189826	-97.11785126	315.6117859	647.1223755	0.502517615	25.95243927	-1.510917139	-60.28608704	302.1428528	1017.127563
1158	18.8020201	-65.70170016	-22.61317003	225.2789459	93.31933594	494.1106262	9.468241308	12.5993409	5.945151613	376.191925	78.11042023	295.5246277	-15.83772483	30.83686293	14.11715236	419.0680542	108.7705154	56.07733154	-10.43048177	-4.707805216	-5.327399423	202.1137695	57.43917847	1005.777466	5.633654433	-20.57160087	-23.32443349	443.5465698	35.16503906	1083.626099	-2.105708688	2.343809082	-2.528969534	-97.13024139	315.6128845	647.1115723	0.516187331	25.9616549	-1.50557529	-60.27703095	302.1356506	1017.130127
1159	18.83614201	-65.69666631	-22.64742684	225.2839203	93.31970978	494.1068115	9.471797275	12.60184672	5.936937457	376.1954651	78.12152863	295.5258484	-15.83306152	30.8409269	14.11132963	419.0712585	108.7681046	56.07823944	-10.38325699	-4.688741731	-5.311359151	202.1474304	57.46288681	1005.741089	5.618602404	-20.56387935	-23.29934791	443.5924377	35.20286942	1083.541016	-2.107071951	2.330201638	-2.528462393	-97.13858795	315.6125183	647.0991211	0.528546665	25.96223718	-1.498687578	-60.27236557	302.1276855	1017.135132
1160	18.85432569	-65.69710344	-22.69144229	225.2881775	93.32002258	494.1075439	9.480253049	12.60354402	5.935446768	376.1991577	78.12948608	295.5335083	-15.85563358	30.81902589	14.11594171	419.07724	108.7717056	56.08024979	-10.38518652	-4.686042525	-5.287360854	202.1812439	57.50430298	1005.70105	5.597216228	-20.56535125	-23.2768339	443.641571	35.25193405	1083.459839	-2.128563355	2.340062724	-2.530685406	-97.15557098	315.6096497	647.0935059	0.524894702	25.98593281	-1.498369334	-60.26583099	302.118988	1017.143311
1161	18.73845323	-65.71368714	-22.56652325	225.2899323	93.32981873	494.1082459	9.472120001	12.60338608	5.952262267	376.200531	78.13705444	295.5354309	-15.84563419	30.82890918	14.10146171	419.0774841	108.779068	56.08267975	-10.37931939	-4.678896013	-5.244644424	202.2182159	57.54790115	1005.661072	5.610217493	-20.55719259	-23.27048353	443.6912231	35.29517746	1083.380249	-2.121682366	2.348213487	-2.530973128	-97.1754303	315.6011353	647.0862427	0.528078424	25.95933435	-1.498862922	-60.26445007	302.1051941	1017.143127
1162	18.82003131	-65.70418634	-22.6536389	225.2890167	93.32907867	494.1141663	9.451198278	12.6001443	5.969369757	376.1984253	78.13898468	295.535553	-15.82244399	30.85055405	14.09334915	419.074646	108.7818985	56.08311462	-10.36622421	-4.669573659	-5.198774581	202.2576904	57.58884811	1005.622559	5.577889354	-20.56336879	-23.2363582	443.744873	35.35905075	1083.296143	-2.095612814	2.346450658	-2.529873894	-97.18610382	315.5928345	647.0823975	0.532487577	25.95238463	-1.500932683	-60.25959015	302.091217	1017.143005
1163	18.83216514	-65.70575046	-22.65648026	225.2840881	93.33046722	494.1175537	9.465997591	12.59423277	6.005309358	376.1929321	78.1418457	295.532959	-15.81896401	30.85617529	14.1047291	419.0747681	108.7845078	56.08182526	-10.34870819	-4.667092166	-5.178898304	202.2956238	57.64221191	1005.587646	5.59239881	-20.56161685	-23.18768969	443.7984009	35.42795563	1083.216553	-2.115138404	2.340410209	-2.531686882	-97.20136261	315.5823669	647.0770264	0.538824339	25.95952559	-1.503600512	-60.26172257	302.0799866	1017.141724
1164	18.73668421	-65.71721835	-22.54863328	225.2755127	93.34095764	494.1126099	9.484644007	12.59876289	5.965310917	376.1839294	78.1467514	295.5257568	-15.81142518	30.86342895	14.12135378	419.0746765	108.7821045	56.08198929	-10.3544242	-4.65502066	-5.110545612	202.3334198	57.69496155	1005.545715	5.602503648	-20.55847667	-23.15512847	443.8459778	35.48085785	1083.134399	-2.08704605	2.323314673	-2.525101086	-97.2246933	315.5699768	647.0687866	0.548874909	25.95613099	-1.502229458	-60.26423645	302.0691528	1017.133545
1165	18.70390955	-65.72439687	-22.54679767	225.2669525	93.33676148	494.1092834	9.471970591	12.59747028	5.926847987	376.1751709	78.13430023	295.5345459	-15.83335692	30.83983748	14.12281801	419.072998	108.7932968	56.07791519	-10.35383424	-4.640413874	-5.044467374	202.3695679	57.73953629	1005.499512	5.600050756	-20.551153	-23.136132	443.8937378	35.52119446	1083.04541	-2.101099804	2.334522373	-2.528342864	-97.24468231	315.5625	647.0641479	0.545579396	25.96115459	-1.494238991	-60.26254273	302.0608826	1017.134888
1166	18.7415217	-65.71835899	-22.59140222	225.2552643	93.32472229	494.1073914	9.49229638	12.59721073	5.939473165	376.1673584	78.1363678	295.5437927	-15.85917333	30.81899174	14.09125912	419.0718689	108.8065338	56.07051849	-10.34222975	-4.623073304	-5.005586096	202.4034271	57.77932739	1005.457397	5.584734484	-20.54141827	-23.11948854	443.9414368	35.56201553	1082.960327	-2.092962915	2.351770735	-2.526979388	-97.26568604	315.5561218	647.0558472	0.559089403	25.95652031	-1.490504371	-60.25881577	302.0542908	1017.136536
1167	18.68988547	-65.73098118	-22.53662581	225.2393188	93.32271576	494.1072083	9.53238276	12.60374381	5.94805359	376.1583557	78.1499939	295.5475159	-15.86718002	30.81703489	14.10342027	419.072113	108.7994919	56.07757187	-10.31214704	-4.607548711	-5.007126303	202.4363556	57.81204987	1005.414246	5.599626858	-20.52457844	-23.12573645	443.9916077	35.60409164	1082.862793	-2.105998117	2.339278532	-2.528382565	-97.28146362	315.5519104	647.0466309	0.573831673	25.95058487	-1.480938478	-60.26136398	302.0422668	1017.133728
1168	18.66913194	-65.74167042	-22.53120605	225.2204132	93.32279205	494.1099548	9.503243466	12.60044483	5.93352962	376.1484985	78.14929199	295.5538635	-15.85515547	30.82169991	14.14045953	419.0679932	108.7892838	56.08730316	-10.29342976	-4.595895554	-4.99286743	202.4710846	57.83111191	1005.36554	5.638433431	-20.5000666	-23.12624701	444.0426636	35.63789368	1082.761963	-2.096201918	2.353171778	-2.529646363	-97.30834961	315.5492249	647.0410156	0.602508169	25.94969866	-1.47094954	-60.25779724	302.0289001	1017.131104
1169	18.66071544	-65.74254469	-22.49582738	225.2019348	93.3168869	494.1169739	9.500462725	12.59781862	5.926270409	376.1365051	78.14949036	295.5539856	-15.84039202	30.83186665	14.0899315	419.0638123	108.7777176	56.09187317	-10.29070281	-4.589414132	-4.995715192	202.5103607	57.85798645	1005.315735	5.600641141	-20.49532132	-23.11399194	444.09552	35.68762589	1082.673462	-2.1272415	2.360700354	-2.529194077	-97.32727051	315.5467224	647.0352173	0.604030287	25.957287	-1.471562976	-60.24918747	302.0111084	1017.126404
1170	18.65639534	-65.74692284	-22.48909964	225.1860199	93.3044281	494.1212463	9.475940638	12.59360866	5.930413773	376.1246948	78.14157867	295.5549316	-15.823238	30.84306474	14.08359906	419.0628357	108.765358	56.09524536	-10.27706292	-4.584239836	-5.016738514	202.5544739	57.88440704	1005.269104	5.613704731	-20.48157215	-23.12703248	444.1505127	35.74339676	1082.591187	-2.126807996	2.34216258	-2.529261952	-97.33940125	315.5463562	647.0369873	0.616916987	25.9529669	-1.472762208	-60.24829483	301.9882813	1017.1297
1171	18.66297281	-65.75282412	-22.53892758	225.1748657	93.29385376	494.116272	9.461613463	12.59164583	5.929381987	376.1147461	78.12438965	295.5567932	-15.83901061	30.83547299	14.10885795	419.0612793	108.7787704	56.08874893	-10.25272354	-4.583265254	-5.076039497	202.5993805	57.91426849	1005.231567	5.616539687	-20.46874335	-23.11935023	444.2054443	35.77454758	1082.512207	-2.136031313	2.355553593	-2.527612675	-97.35386658	315.5449829	647.036499	0.594410446	25.96500853	-1.477869055	-60.24674606	301.960022	1017.134033
1172	18.61450921	-65.75620506	-22.47540341	225.1679535	93.2807312	494.1076355	9.504532664	12.59450683	5.920620135	376.1073608	78.11535645	295.5548706	-15.84107845	30.83600916	14.11805822	419.0617371	108.7768326	56.08729935	-10.26037591	-4.589950728	-5.128517548	202.645813	57.93538284	1005.201477	5.599970928	-20.46453595	-23.08818578	444.2637939	35.82102585	1082.441528	-2.14779674	2.351897947	-2.524070581	-97.36824799	315.5404663	647.0384521	0.608831537	25.95035265	-1.471346011	-60.24367523	301.927002	1017.135986
1173	18.55997015	-65.76715386	-22.42014035	225.1616516	93.26901245	494.0978394	9.486164578	12.59240313	5.879902389	376.1014404	78.10062408	295.555481	-15.85704572	30.82119448	14.1072853	419.0643311	108.7752304	56.08371353	-10.27075097	-4.594378825	-5.195983595	202.6949921	57.9498558	1005.178284	5.586051857	-20.45485928	-23.08510537	444.321167	35.85020447	1082.377197	-2.134198688	2.360366528	-2.517605594	-97.37434387	315.536377	647.0389404	0.606219576	25.94775035	-1.469961083	-60.24488449	301.8881226	1017.138977
1174	18.59108678	-65.76572635	-22.43452302	225.1579895	93.25832367	494.0872498	9.459769312	12.59030456	5.885226095	376.0976257	78.0861969	295.5574036	-15.85954899	30.81496535	14.1097066	419.0678101	108.7660522	56.08941269	-10.25627011	-4.589361198	-5.192151859	202.7403717	57.97597885	1005.15625	5.59830735	-20.44165823	-23.0832578	444.3742676	35.86911392	1082.323608	-2.143171208	2.363298173	-2.519073017	-97.38172913	315.5325012	647.0353394	0.638278136	25.93324644	-1.457676454	-60.24621582	301.8485718	1017.139343
1175	18.53513216	-65.77767918	-22.3842477	225.1547699	93.25192261	494.0814819	9.468313878	12.58634219	5.916355109	376.0973206	78.07630158	295.5583801	-15.82193172	30.84818056	14.15666245	419.0699463	108.7643356	56.0941124	-10.26769361	-4.583656282	-5.157086095	202.7854919	57.99684906	1005.136414	5.62872944	-20.42988299	-23.07592388	444.427063	35.8982048	1082.281128	-2.150446213	2.34321016	-2.511641985	-97.39476013	315.5293884	647.0318604	0.649831988	25.95088199	-1.448414825	-60.24631882	301.8085327	1017.138611
1176	18.54943799	-65.7774128	-22.41076933	225.1506805	93.24233246	494.080658	9.488941904	12.5898956	5.916450305	376.0973816	78.07035065	295.5568237	-15.84362099	30.82341771	14.16266789	419.0683594	108.7685699	56.09752655	-10.24906597	-4.581287914	-5.199784168	202.8282776	58.00583267	1005.121216	5.638572596	-20.41919716	-23.05906186	444.4780273	35.90541458	1082.245728	-2.166003463	2.350336609	-2.508021344	-97.39612579	315.5282288	647.0275879	0.652134242	25.96594768	-1.445894698	-60.22872543	301.7727356	1017.137573
1177	18.49515336	-65.78492601	-22.36034716	225.1455688	93.23405457	494.0827942	9.494432522	12.59142044	5.920683315	376.0949707	78.07193756	295.550415	-15.84925419	30.82024508	14.16490478	419.0643005	108.7606506	56.10196686	-10.25728269	-4.584829794	-5.200948289	202.8679047	58.00238419	1005.10791	5.602945903	-20.42308524	-23.04089014	444.5224609	35.91300964	1082.217285	-2.185387327	2.337594037	-2.5046912	-97.40093994	315.5274353	647.0205078	0.682206551	25.96496413	-1.434976854	-60.21160889	301.7392578	1017.130554
1178	18.50480783	-65.78388782	-22.38584597	225.1430359	93.22572327	494.0890503	9.513151509	12.58867385	5.947981019	376.0920105	78.06017304	295.5507202	-15.84562053	30.82464714	14.12835729	419.0627136	108.7468414	56.1060524	-10.23128528	-4.5785584	-5.177570259	202.9042511	58.00471115	1005.097473	5.658908204	-20.40731775	-23.05707427	444.5641785	35.91445923	1082.200928	-2.183347235	2.347904208	-2.50140844	-97.41088104	315.5247803	647.0143433	0.676916623	25.963984	-1.43343622	-60.18792725	301.7112122	1017.12561
1179	18.52540427	-65.78471427	-22.42944648	225.1416473	93.22576141	494.0837708	9.512941481	12.58923136	5.920443404	376.0907593	78.05799103	295.5516968	-15.85472858	30.81410816	14.12948086	419.0636902	108.7507782	56.10359192	-10.22278255	-4.577980822	-5.165273357	202.9425201	58.00502777	1005.097839	5.63050102	-20.40710431	-23.01665321	444.6073914	35.91142654	1082.196167	-2.18176135	2.350483885	-2.497185036	-97.4174881	315.5166016	647.0070801	0.6690118	25.97153477	-1.434036743	-60.16573334	301.6851196	1017.115845
