Number of frames: 2000																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
568	-4.671577465	4.369674139	-0.121086768	376.8976135	113.300972	671.7479248	13.11247849	9.882216512	1.791090965	333.3682556	87.45912933	312.3728333	-10.22291574	31.15892343	13.04692661	417.7801209	118.6335754	52.22772598	-4.142561812	4.488413563	-1.286514902	536.9837646	51.32698441	1321.487061	2.513678662	-3.360215509	-8.588708457	788.6660156	29.65219307	1336.847412	0.642904256	-3.535033347	-0.206446616	272.9787292	296.9289551	1018.537903	2.145836903	20.22678219	-0.55539203	242.1770172	295.5845947	1388.974487
569	-4.677300737	4.367713448	-0.149893531	376.8832092	113.3161392	671.7528076	13.11180743	9.880864988	1.796894064	333.3562012	87.46463776	312.3752136	-10.22600982	31.1604329	13.05088641	417.7800598	118.6351776	52.2274704	-4.154125322	4.487044964	-1.262833889	536.9815674	51.31652832	1321.473267	2.518141763	-3.361785385	-8.601894137	788.6716919	29.65101814	1336.851318	0.638895468	-3.536403654	-0.208317448	272.9685059	296.9361267	1018.538208	2.166796619	20.23718969	-0.554908474	242.1641083	295.5828857	1388.970093
570	-4.724440568	4.367392856	-0.149621444	376.8745117	113.3236237	671.7549438	13.12309688	9.882855988	1.769200102	333.3476563	87.46935272	312.375946	-10.22201586	31.16234877	13.04805188	417.7788086	118.6350708	52.22798157	-4.171596946	4.483393374	-1.287875177	536.9810791	51.30379868	1321.466309	2.530816674	-3.362524113	-8.618162794	788.6741943	29.64670944	1336.857788	0.622619341	-3.547910388	-0.208140837	272.9733582	296.9401855	1018.532349	2.159929077	20.24016595	-0.554153951	242.1561127	295.5768738	1388.966797
571	-4.692799717	4.370581274	-0.147882453	376.871582	113.31884	671.7579956	13.12032467	9.88633597	1.741874116	333.3445129	87.47605896	312.3753967	-10.22113135	31.16248879	13.05031097	417.7755432	118.6338577	52.22886658	-4.159672716	4.485327598	-1.306617963	536.9855957	51.29853058	1321.4646	2.50638402	-3.363997726	-8.656241952	788.6756592	29.64115334	1336.862671	0.639247543	-3.556152079	-0.210976446	272.9640503	296.9443665	1018.52771	2.162634046	20.21465007	-0.551693749	242.1409607	295.5693054	1388.961792
572	-4.662197908	4.371030786	-0.145531601	376.8715515	113.3228912	671.7567749	13.12444925	9.888020465	1.762861793	333.3453369	87.46820068	312.3783264	-10.21948442	31.15913858	13.05362361	417.7751465	118.6326065	52.22899246	-4.164857257	4.482825188	-1.305006679	536.9873657	51.30052185	1321.466553	2.52686669	-3.360723078	-8.609400515	788.6747437	29.63775635	1336.858032	0.639227266	-3.542329056	-0.21358339	272.9649048	296.9476318	1018.525269	2.174618466	20.24241308	-0.541001622	242.1247559	295.5664673	1388.958862
573	-4.667942097	4.368661137	-0.119168805	376.8763428	113.3340607	671.7508545	13.1212348	9.889175621	1.744648773	333.3463745	87.46687317	312.3761597	-10.21905241	31.15949033	13.05090519	417.7745972	118.6319885	52.22790527	-4.168615995	4.483212801	-1.349098004	536.9827881	51.30062866	1321.467529	2.506536205	-3.356925706	-8.637255734	788.6663208	29.63310051	1336.842651	0.654978376	-3.541674639	-0.213618288	272.9548645	296.9523315	1018.52124	2.183569429	20.22050525	-0.540505312	242.1111755	295.5649719	1388.9552
574	-4.679242645	4.366099816	-0.144954197	376.8848572	113.3442841	671.7471924	13.1143346	9.886901168	1.742319892	333.3499146	87.48020172	312.3737793	-10.22259643	31.16130716	13.0520501	417.7764282	118.6316299	52.22865677	-4.157394848	4.489800945	-1.336720421	536.9748535	51.3096695	1321.464355	2.482440365	-3.349027659	-8.677701553	788.6567993	29.62999916	1336.814941	0.644002742	-3.539870402	-0.213102716	272.9492493	296.9576111	1018.517212	2.184200155	20.22453847	-0.543362573	242.0961304	295.5702209	1388.954346
575	-4.647118131	4.367103	-0.154839161	376.8967285	113.344017	671.7470703	13.12039639	9.88764139	1.781716957	333.3601074	87.48451233	312.3729248	-10.22098707	31.15698707	13.05636251	417.7785339	118.630722	52.2300415	-4.199327514	4.495820903	-1.342698971	536.9664307	51.32266998	1321.455933	2.484562633	-3.344190818	-8.634753323	788.6448975	29.62578774	1336.7854	0.679467059	-3.573005784	-0.21089982	272.9338684	296.965332	1018.510376	2.158461654	20.23369946	-0.544083051	242.0737457	295.579834	1388.951172
576	-4.647676499	4.361674707	-0.13537571	376.9136353	113.344162	671.7484741	13.11221553	9.884163116	1.793515042	333.3753967	87.49545288	312.3701477	-10.22587407	31.16132424	13.04714176	417.7815247	118.633522	52.23024368	-4.192122945	4.501922823	-1.368513671	536.9575806	51.31853867	1321.442993	2.497020257	-3.333120789	-8.633699767	788.6327515	29.62301827	1336.748413	0.656273817	-3.557141816	-0.209703363	272.9221191	296.9699097	1018.504272	2.187462637	20.25367606	-0.545860821	242.0579529	295.5881653	1388.948608
577	-4.678611706	4.357569337	-0.153975529	376.9313965	113.3528824	671.751709	13.1221398	9.881267116	1.818675751	333.3927917	87.50011444	312.3726807	-10.22715899	31.16285762	13.05485304	417.7839661	118.6350555	52.2302742	-4.165476243	4.502714272	-1.37524685	536.9506226	51.33534241	1321.428101	2.518936413	-3.318980163	-8.645161678	788.6212769	29.61838913	1336.71106	0.70459255	-3.574743213	-0.208943464	272.914978	296.9721375	1018.49939	2.201209247	20.22215986	-0.544555081	242.0469208	295.596344	1388.948486
578	-4.65632608	4.36036886	-0.156835804	376.9465027	113.3730316	671.7481079	13.14480749	9.887811291	1.822791367	333.4076843	87.50286102	312.3728943	-10.22848576	31.15981477	13.0450799	417.7857971	118.6372604	52.22948074	-4.172376868	4.505736203	-1.357143007	536.9428101	51.35424423	1321.41333	2.481623517	-3.314425921	-8.641036244	788.6073608	29.61850548	1336.675781	0.704576275	-3.579157436	-0.208996692	272.8986816	296.9716187	1018.49707	2.179328736	20.22366592	-0.548307896	242.0327759	295.6038513	1388.947754
579	-4.660515547	4.360466618	-0.149770814	376.9581604	113.3796844	671.7472534	13.15108272	9.889676786	1.809779643	333.4151611	87.50547028	312.3709412	-10.22818096	31.15752665	13.03922045	417.7861328	118.6388931	52.23054123	-4.175231887	4.509974336	-1.34369319	536.9313965	51.36544037	1321.398193	2.478027849	-3.305219039	-8.610938161	788.5905762	29.62500572	1336.640747	0.690267562	-3.567456895	-0.209652216	272.9042053	296.9718018	1018.492676	2.202656606	20.24625164	-0.545014891	242.0174713	295.6124878	1388.945801
580	-4.670354435	4.356239584	-0.130401411	376.9604492	113.3831787	671.7480469	13.15840639	9.890096843	1.81533216	333.4182739	87.50744629	312.3751831	-10.22516543	31.1621746	13.04250321	417.7867432	118.6377563	52.23233414	-4.182417246	4.512211223	-1.336768232	536.9204102	51.37210083	1321.385254	2.487957237	-3.302929005	-8.596874802	788.5733032	29.62796021	1336.612549	0.679683757	-3.567424452	-0.209748546	272.8916626	296.9734192	1018.492188	2.198276748	20.23831667	-0.544435446	241.9898682	295.6180115	1388.944824
581	-4.642569225	4.356240865	-0.109300856	376.9534302	113.3915405	671.7451172	13.14330228	9.889710083	1.812644054	333.4142456	87.50995636	312.3758545	-10.22344849	31.15859899	13.0455563	417.786499	118.6400681	52.22969055	-4.161772573	4.514591544	-1.349059371	536.9072876	51.3823204	1321.371704	2.49763967	-3.300789875	-8.59401466	788.5601196	29.63786507	1336.592896	0.677344737	-3.561386778	-0.211993424	272.8782349	296.9787598	1018.488892	2.198255403	20.2419196	-0.550776636	241.9760742	295.6240234	1388.94397
582	-4.632843463	4.354625952	-0.113759802	376.9379272	113.3854523	671.7490234	13.12839113	9.885038234	1.810925621	333.4022522	87.50395203	312.376709	-10.22700788	31.15958937	13.03966782	417.7836914	118.6395569	52.23216248	-4.158254598	4.516318728	-1.341299636	536.8905029	51.39214325	1321.355957	2.459206836	-3.304650853	-8.582481032	788.5439453	29.65802193	1336.572876	0.688864492	-3.547905479	-0.214952136	272.8667297	296.9879761	1018.488342	2.196624055	20.24400963	-0.544035293	241.9633331	295.630249	1388.944946
583	-4.656367488	4.35463449	-0.148818203	376.9165344	113.3871307	671.7529907	13.1243468	9.880420172	1.821029818	333.3870544	87.50185394	312.3799438	-10.22609178	31.16461639	13.0369144	417.7803345	118.6386642	52.2348671	-4.151988327	4.51409977	-1.313516134	536.869873	51.38965607	1321.345093	2.473260164	-3.307941724	-8.56416588	788.5252075	29.66829109	1336.56958	0.697527519	-3.557643835	-0.21210228	272.8525085	296.9964294	1018.487549	2.201567618	20.20973233	-0.546695331	241.9557495	295.6359253	1388.944336
584	-4.671723034	4.353669726	-0.128175517	376.8945923	113.3939209	671.7511597	13.1146283	9.882938804	1.805861462	333.3729248	87.49744415	312.3811035	-10.22612593	31.16077782	13.03870989	417.7801819	118.6391068	52.23430634	-4.168563915	4.512142067	-1.329284373	536.8474121	51.39177322	1321.336426	2.488128205	-3.312072921	-8.555528252	788.505127	29.67735481	1336.574341	0.696065539	-3.533301254	-0.211054046	272.8489685	297.004364	1018.488403	2.210948243	20.22827288	-0.54546483	241.9506683	295.64505	1388.943726
585	-4.663013262	4.352209346	-0.113180784	376.871582	113.3959351	671.7510376	13.1113831	9.882353116	1.792177392	333.3647156	87.50183868	312.3805542	-10.2223975	31.1644149	13.03996665	417.7794495	118.6370163	52.23726273	-4.157571153	4.5103961	-1.364914588	536.8235474	51.38791275	1321.337402	2.488628303	-3.319521669	-8.532712858	788.4859009	29.68352699	1336.588013	0.674713887	-3.546037422	-0.210432659	272.8414612	297.011261	1018.491272	2.207655238	20.24791479	-0.540872595	241.9439545	295.6555481	1388.945557
586	-4.666582463	4.353104527	-0.104324543	376.8484802	113.3904114	671.7548218	13.12845004	9.88334947	1.785605042	333.357666	87.50952148	312.380127	-10.22570929	31.16374896	13.04566132	417.7798157	118.6346283	52.23802567	-4.165081799	4.507214939	-1.373757335	536.8021851	51.38620377	1321.349243	2.4778302	-3.326473734	-8.54510026	788.4708252	29.71134377	1336.618652	0.679236006	-3.547763112	-0.210271696	272.8218994	297.0188904	1018.493225	2.195376265	20.22993944	-0.54157285	241.9437103	295.6674805	1388.95166
587	-4.704113071	4.345900385	-0.132007626	376.8260193	113.3849182	671.7580566	13.14622219	9.886027758	1.766022143	333.3489075	87.51783752	312.3797302	-10.22787019	31.15882098	13.0531122	417.7781982	118.6342697	52.23714829	-4.153901206	4.506485817	-1.389622264	536.7863159	51.38762283	1321.366455	2.510186728	-3.329863002	-8.526275405	788.4591064	29.72476196	1336.651733	0.691974202	-3.554400349	-0.212236016	272.8088989	297.0278931	1018.492737	2.164958444	20.23333405	-0.54701539	241.9330139	295.677887	1388.955566
588	-4.720008629	4.342077187	-0.134698081	376.8043213	113.3730392	671.762085	13.12373123	9.881853658	1.767722967	333.339447	87.52436066	312.3782654	-10.22923623	31.1617443	13.05073615	417.7790222	118.6346512	52.24010849	-4.150485685	4.504199838	-1.379972487	536.7733765	51.40375519	1321.385498	2.500451147	-3.333618966	-8.538906132	788.4473877	29.73904991	1336.684082	0.694714602	-3.552056526	-0.210513941	272.791687	297.0375061	1018.493713	2.169852062	20.26057797	-0.544671034	241.9291534	295.6868286	1388.957153
589	-4.730304286	4.340674864	-0.11796417	376.7824707	113.3747864	671.7609253	13.11960836	9.879630432	1.772426085	333.3287354	87.51140595	312.3812256	-10.22864883	31.16343818	13.04632811	417.7802429	118.6301956	52.24085236	-4.160961488	4.502015885	-1.409449129	536.7616577	51.41331101	1321.408813	2.506924672	-3.333302429	-8.551203034	788.4382324	29.77019119	1336.720703	0.679301693	-3.519217831	-0.212016542	272.7808533	297.0429382	1018.496277	2.177505502	20.22584816	-0.548655276	241.925705	295.6977234	1388.959595
590	-4.742685284	4.337943215	-0.115465549	376.7590942	113.3808823	671.7584229	13.12609533	9.881816946	1.749479531	333.3177185	87.5069809	312.3827209	-10.23170022	31.16274492	13.04011435	417.780365	118.6282578	52.24094772	-4.156459539	4.503595793	-1.423252621	536.7511597	51.41988754	1321.432129	2.502416747	-3.337877375	-8.555225162	788.428772	29.78027535	1336.755127	0.686990192	-3.538294762	-0.213648331	272.7637329	297.0469666	1018.498779	2.151543099	20.21420952	-0.557406349	241.9179535	295.7114868	1388.960815
591	-4.758875821	4.3363505	-0.088324058	376.7368774	113.3790588	671.7594604	13.11120808	9.879631285	1.750992312	333.3069763	87.51472473	312.3779602	-10.22422714	31.16491009	13.04528822	417.7785339	118.6282578	52.24205399	-4.141558201	4.499539941	-1.42094946	536.7411499	51.4285965	1321.454834	2.504117891	-3.342759893	-8.548898699	788.4223022	29.81798363	1336.785156	0.689879842	-3.524145385	-0.212593693	272.7488403	297.0472717	1018.503967	2.162009937	20.23780953	-0.55949612	241.9069519	295.7249756	1388.961182
592	-4.757477766	4.336579312	-0.080919019	376.7146912	113.3797302	671.7608643	13.09457828	9.875693681	1.759805817	333.2971802	87.502388	312.3825684	-10.22462073	31.16370456	13.04648948	417.776947	118.6297531	52.24162674	-4.160441966	4.49747509	-1.408869737	536.7352295	51.44229889	1321.481689	2.512325004	-3.335258852	-8.578333399	788.4151611	29.82690811	1336.822021	0.672596902	-3.541693208	-0.208624006	272.7307739	297.0455627	1018.507751	2.162802879	20.24409501	-0.560472036	241.8903046	295.7399597	1388.96106
593	-4.734626515	4.335903123	-0.110509353	376.6937561	113.3731079	671.7630615	13.1121071	9.878185847	1.758620245	333.2882385	87.51077271	312.3820496	-10.22714533	31.16099981	13.04394096	417.7758484	118.6294556	52.24261093	-4.154463843	4.497079792	-1.436303298	536.7318726	51.45596314	1321.512451	2.493848488	-3.340374877	-8.576095659	788.411499	29.85524178	1336.854858	0.679197373	-3.523872178	-0.2084693	272.716217	297.0393982	1018.506714	2.170441165	20.23747827	-0.563501599	241.8748016	295.7524719	1388.960938
594	-4.719335429	4.334804316	-0.096807946	376.6742554	113.3705521	671.7625732	13.07426444	9.877239012	1.728065928	333.2806091	87.51376343	312.3779297	-10.22349204	31.16206873	13.04766256	417.7730408	118.6284637	52.24209976	-4.160306216	4.496001903	-1.432363133	536.7296143	51.472435	1321.539673	2.515358675	-3.341928531	-8.560354634	788.4078979	29.880867	1336.887573	0.669434204	-3.521488442	-0.206632446	272.7010498	297.0336914	1018.507019	2.147812535	20.23401194	-0.57239109	241.866394	295.7628784	1388.964478
595	-4.74216619	4.334072205	-0.06328904	376.6585083	113.3743515	671.7659302	13.07073835	9.872328106	1.740412135	333.2768555	87.50382233	312.3807678	-10.22902961	31.16096907	13.04730398	417.7724609	118.6277466	52.24209213	-4.183419577	4.492665783	-1.427225016	536.725769	51.48652268	1321.563232	2.537973431	-3.342200245	-8.579693461	788.4021606	29.89400482	1336.916992	0.673872333	-3.529525867	-0.211874763	272.6847229	297.0281677	1018.506348	2.154731944	20.25583098	-0.574953051	241.8540192	295.7733154	1388.965454
596	-4.727087693	4.332333495	-0.085372749	376.6528625	113.3629532	671.7677612	13.12920051	9.874254219	1.778145088	333.2760315	87.50848389	312.3806152	-10.23153202	31.15580886	13.04153417	417.7739868	118.6252747	52.24263382	-4.168773517	4.493208783	-1.418396143	536.7196045	51.49568558	1321.583374	2.529526835	-3.344910549	-8.591555792	788.3950195	29.90847969	1336.944214	0.657838891	-3.54500585	-0.209526205	272.6794128	297.0214233	1018.507263	2.150784735	20.23211486	-0.576105966	241.8496857	295.7841187	1388.968994
597	-4.73474647	4.329329066	-0.090756025	376.6542664	113.3631821	671.7647095	13.11947688	9.877949351	1.75181108	333.2767029	87.514534	312.3748169	-10.22965543	31.15763252	13.04120206	417.7749939	118.6274414	52.24390411	-4.158640077	4.49112899	-1.418684612	536.7119751	51.50542069	1321.60022	2.499153411	-3.348874193	-8.594501311	788.3867798	29.91963387	1336.977173	0.657473743	-3.533721524	-0.209503366	272.6671143	297.0151062	1018.505798	2.141775715	20.26423041	-0.57948691	241.8428497	295.7941589	1388.975708
598	-4.730740564	4.330568318	-0.082978067	376.6581726	113.354744	671.7659912	13.1138027	9.874133837	1.753027281	333.2767334	87.50614929	312.377594	-10.22715046	31.16275175	13.04538213	417.774353	118.6306686	52.24356079	-4.16329357	4.487983261	-1.412067333	536.7052002	51.51652527	1321.61377	2.514899985	-3.352024191	-8.573477989	788.3807373	29.92738152	1337.01001	0.653302898	-3.524420087	-0.214581025	272.6471252	297.0067139	1018.505432	2.137078039	20.2631871	-0.583672962	241.8380127	295.8067932	1388.976196
599	-4.726954078	4.330282304	-0.084418657	376.6645813	113.3451538	671.7655029	13.10684273	9.875321436	1.733462738	333.2778625	87.4977417	312.3797302	-10.22479063	31.1630113	13.04975345	417.7762451	118.6268997	52.24445343	-4.179991248	4.483944912	-1.421311353	536.6968384	51.52590561	1321.632202	2.527546721	-3.356628379	-8.579602107	788.3766479	29.94626808	1337.044434	0.655279011	-3.541073582	-0.215616065	272.6435547	296.9992981	1018.507263	2.137807162	20.22816018	-0.590174662	241.8304138	295.8161011	1388.97583
600	-4.70333443	4.334424387	-0.076296481	376.6701355	113.3255157	671.767334	13.11390003	9.877884464	1.757191562	333.2802734	87.49002838	312.3776855	-10.22349716	31.15933324	13.04895176	417.7779236	118.625206	52.24403763	-4.189775921	4.479581702	-1.443079913	536.6872559	51.51810837	1321.651001	2.531359674	-3.357008949	-8.573105743	788.3694458	29.95703697	1337.07251	0.643996072	-3.565766851	-0.214357483	272.6358032	296.9898987	1018.508423	2.148719883	20.24263847	-0.594341184	241.8224945	295.8244629	1388.972534
601	-4.688818144	4.333774665	-0.068135526	376.6728516	113.3235931	671.7662964	13.09581113	9.869486747	1.802373157	333.2807922	87.48497009	312.3786926	-10.22690969	31.15716807	13.04852829	417.7775574	118.6241531	52.24507141	-4.172491701	4.478991317	-1.439037615	536.6766357	51.51505661	1321.668823	2.515466464	-3.36179499	-8.564550078	788.3583984	29.96396637	1337.096558	0.650816549	-3.56888718	-0.215092102	272.6248169	296.9803772	1018.506348	2.135571342	20.24466875	-0.594892455	241.8122101	295.8316345	1388.969727
602	-4.688253372	4.33163895	-0.066512462	376.6740417	113.3289719	671.7639771	13.10135212	9.867558926	1.773942387	333.2807007	87.48746491	312.3757935	-10.22585016	31.15743445	13.0517897	417.776947	118.6225128	52.24679184	-4.185723058	4.478547782	-1.428404718	536.6602173	51.52438355	1321.6875	2.53410605	-3.362043012	-8.614612803	788.3447266	29.97675324	1337.12146	0.630856976	-3.559668559	-0.215878121	272.6159668	296.9704895	1018.509033	2.133118877	20.24080969	-0.601540897	241.7873535	295.8372498	1388.966675
603	-4.703633678	4.32975638	-0.077766533	376.6699524	113.3251877	671.7655029	13.13761701	9.873613889	1.753314789	333.2774353	87.48407745	312.3746033	-10.21989167	31.15720564	13.04886553	417.7743225	118.6218796	52.2424202	-4.19555853	4.476088487	-1.432826625	536.6421509	51.52423859	1321.70105	2.527536689	-3.366608139	-8.609193048	788.3275146	29.97879028	1337.141968	0.639996249	-3.582095272	-0.216007374	272.6173401	296.9616089	1018.509827	2.134411277	20.2499741	-0.604856633	241.778656	295.8405762	1388.963135
604	-4.695550576	4.328544875	-0.060489142	376.6633911	113.3151398	671.7681274	13.10462548	9.873251035	1.744055081	333.2716675	87.47359467	312.3783264	-10.22285598	31.16307277	13.05175811	417.7732849	118.6214371	52.24478531	-4.215352845	4.471173739	-1.445111468	536.6269531	51.52088928	1321.71875	2.508744277	-3.371182872	-8.594643891	788.3140259	29.98965645	1337.165894	0.640870567	-3.557316626	-0.214479893	272.6146545	296.9511414	1018.508667	2.126968505	20.24265555	-0.610684866	241.7628632	295.8441467	1388.958374
